#EPSG;Name;IsGeographic
31464;"DHDN / 3-degree Gauss zone 4 (deprecated)";False
31465;"DHDN / 3-degree Gauss zone 5 (deprecated)";False
31466;"DHDN / 3-degree Gauss-Kruger zone 2";False
31467;"DHDN / 3-degree Gauss-Kruger zone 3";False
31468;"DHDN / 3-degree Gauss-Kruger zone 4";False
31469;"DHDN / 3-degree Gauss-Kruger zone 5";False
31528;"Conakry 1905 / UTM zone 28N";False
31529;"Conakry 1905 / UTM zone 29N";False
31600;"Dealul Piscului 1930 / Stereo 33";False
31700;"Dealul Piscului 1970/ Stereo 70 (deprecated)";False
31838;"NGN / UTM zone 38N";False
31839;"NGN / UTM zone 39N";False
31900;"KUDAMS / KTM (deprecated)";False
31901;"KUDAMS / KTM";False
31965;"SIRGAS 2000 / UTM zone 11N";False
31966;"SIRGAS 2000 / UTM zone 12N";False
31967;"SIRGAS 2000 / UTM zone 13N";False
31968;"SIRGAS 2000 / UTM zone 14N";False
31969;"SIRGAS 2000 / UTM zone 15N";False
31970;"SIRGAS 2000 / UTM zone 16N";False
31971;"SIRGAS 2000 / UTM zone 17N";False
31972;"SIRGAS 2000 / UTM zone 18N";False
31973;"SIRGAS 2000 / UTM zone 19N";False
31974;"SIRGAS 2000 / UTM zone 20N";False
31975;"SIRGAS 2000 / UTM zone 21N";False
31976;"SIRGAS 2000 / UTM zone 22N";False
31977;"SIRGAS 2000 / UTM zone 17S";False
31978;"SIRGAS 2000 / UTM zone 18S";False
31979;"SIRGAS 2000 / UTM zone 19S";False
31980;"SIRGAS 2000 / UTM zone 20S";False
31981;"SIRGAS 2000 / UTM zone 21S";False
31982;"SIRGAS 2000 / UTM zone 22S";False
31983;"SIRGAS 2000 / UTM zone 23S";False
31984;"SIRGAS 2000 / UTM zone 24S";False
31985;"SIRGAS 2000 / UTM zone 25S";False
31986;"SIRGAS 1995 / UTM zone 17N";False
31987;"SIRGAS 1995 / UTM zone 18N";False
31988;"SIRGAS 1995 / UTM zone 19N";False
31989;"SIRGAS 1995 / UTM zone 20N";False
31990;"SIRGAS 1995 / UTM zone 21N";False
31991;"SIRGAS 1995 / UTM zone 22N";False
31992;"SIRGAS 1995 / UTM zone 17S";False
31993;"SIRGAS 1995 / UTM zone 18S";False
31994;"SIRGAS 1995 / UTM zone 19S";False
31995;"SIRGAS 1995 / UTM zone 20S";False
31996;"SIRGAS 1995 / UTM zone 21S";False
31997;"SIRGAS 1995 / UTM zone 22S";False
31998;"SIRGAS 1995 / UTM zone 23S";False
31999;"SIRGAS 1995 / UTM zone 24S";False
32000;"SIRGAS 1995 / UTM zone 25S";False
32001;"NAD27 / Montana North";False
32002;"NAD27 / Montana Central";False
32003;"NAD27 / Montana South";False
32005;"NAD27 / Nebraska North";False
32006;"NAD27 / Nebraska South";False
32007;"NAD27 / Nevada East";False
32008;"NAD27 / Nevada Central";False
32009;"NAD27 / Nevada West";False
32010;"NAD27 / New Hampshire";False
32011;"NAD27 / New Jersey";False
32012;"NAD27 / New Mexico East";False
32013;"NAD27 / New Mexico Central";False
32014;"NAD27 / New Mexico West";False
32015;"NAD27 / New York East";False
32016;"NAD27 / New York Central";False
32017;"NAD27 / New York West";False
32018;"NAD27 / New York Long Island (deprecated)";False
32019;"NAD27 / North Carolina";False
32020;"NAD27 / North Dakota North";False
32021;"NAD27 / North Dakota South";False
32022;"NAD27 / Ohio North";False
32023;"NAD27 / Ohio South";False
32024;"NAD27 / Oklahoma North";False
32025;"NAD27 / Oklahoma South";False
32026;"NAD27 / Oregon North";False
32027;"NAD27 / Oregon South";False
32028;"NAD27 / Pennsylvania North";False
32029;"NAD27 / Pennsylvania South (deprecated)";False
32030;"NAD27 / Rhode Island";False
32031;"NAD27 / South Carolina North";False
32033;"NAD27 / South Carolina South";False
32034;"NAD27 / South Dakota North";False
32035;"NAD27 / South Dakota South";False
32036;"NAD27 / Tennessee (deprecated)";False
32037;"NAD27 / Texas North";False
32038;"NAD27 / Texas North Central";False
32039;"NAD27 / Texas Central";False
32040;"NAD27 / Texas South Central";False
32041;"NAD27 / Texas South";False
32042;"NAD27 / Utah North";False
32043;"NAD27 / Utah Central";False
32044;"NAD27 / Utah South";False
32045;"NAD27 / Vermont";False
32046;"NAD27 / Virginia North";False
32047;"NAD27 / Virginia South";False
32048;"NAD27 / Washington North";False
32049;"NAD27 / Washington South";False
32050;"NAD27 / West Virginia North";False
32051;"NAD27 / West Virginia South";False
32052;"NAD27 / Wisconsin North";False
32053;"NAD27 / Wisconsin Central";False
32054;"NAD27 / Wisconsin South";False
32055;"NAD27 / Wyoming East";False
32056;"NAD27 / Wyoming East Central";False
32057;"NAD27 / Wyoming West Central";False
32058;"NAD27 / Wyoming West";False
32061;"NAD27 / Guatemala Norte (deprecated)";False
32062;"NAD27 / Guatemala Sur (deprecated)";False
32064;"NAD27 / BLM 14N (ftUS)";False
32065;"NAD27 / BLM 15N (ftUS)";False
32066;"NAD27 / BLM 16N (ftUS)";False
32067;"NAD27 / BLM 17N (ftUS)";False
32074;"NAD27 / BLM 14N (feet) (deprecated)";False
32075;"NAD27 / BLM 15N (feet) (deprecated)";False
32076;"NAD27 / BLM 16N (feet) (deprecated)";False
32077;"NAD27 / BLM 17N (feet) (deprecated)";False
32081;"NAD27 / MTM zone 1";False
32082;"NAD27 / MTM zone 2";False
32083;"NAD27 / MTM zone 3";False
32084;"NAD27 / MTM zone 4";False
32085;"NAD27 / MTM zone 5";False
32086;"NAD27 / MTM zone 6";False
32098;"NAD27 / Quebec Lambert";False
32099;"NAD27 / Louisiana Offshore";False
32100;"NAD83 / Montana";False
32104;"NAD83 / Nebraska";False
32107;"NAD83 / Nevada East";False
32108;"NAD83 / Nevada Central";False
32109;"NAD83 / Nevada West";False
32110;"NAD83 / New Hampshire";False
32111;"NAD83 / New Jersey";False
32112;"NAD83 / New Mexico East";False
32113;"NAD83 / New Mexico Central";False
32114;"NAD83 / New Mexico West";False
32115;"NAD83 / New York East";False
32116;"NAD83 / New York Central";False
32117;"NAD83 / New York West";False
32118;"NAD83 / New York Long Island";False
32119;"NAD83 / North Carolina";False
32120;"NAD83 / North Dakota North";False
32121;"NAD83 / North Dakota South";False
32122;"NAD83 / Ohio North";False
32123;"NAD83 / Ohio South";False
32124;"NAD83 / Oklahoma North";False
32125;"NAD83 / Oklahoma South";False
32126;"NAD83 / Oregon North";False
32127;"NAD83 / Oregon South";False
32128;"NAD83 / Pennsylvania North";False
32129;"NAD83 / Pennsylvania South";False
32130;"NAD83 / Rhode Island";False
32133;"NAD83 / South Carolina";False
32134;"NAD83 / South Dakota North";False
32135;"NAD83 / South Dakota South";False
32136;"NAD83 / Tennessee";False
32137;"NAD83 / Texas North";False
32138;"NAD83 / Texas North Central";False
32139;"NAD83 / Texas Central";False
32140;"NAD83 / Texas South Central";False
32141;"NAD83 / Texas South";False
32142;"NAD83 / Utah North";False
32143;"NAD83 / Utah Central";False
32144;"NAD83 / Utah South";False
32145;"NAD83 / Vermont";False
32146;"NAD83 / Virginia North";False
32147;"NAD83 / Virginia South";False
32148;"NAD83 / Washington North";False
32149;"NAD83 / Washington South";False
32150;"NAD83 / West Virginia North";False
32151;"NAD83 / West Virginia South";False
32152;"NAD83 / Wisconsin North";False
32153;"NAD83 / Wisconsin Central";False
32154;"NAD83 / Wisconsin South";False
32155;"NAD83 / Wyoming East";False
32156;"NAD83 / Wyoming East Central";False
32157;"NAD83 / Wyoming West Central";False
32158;"NAD83 / Wyoming West";False
32161;"NAD83 / Puerto Rico & Virgin Is.";False
32164;"NAD83 / BLM 14N (ftUS)";False
32165;"NAD83 / BLM 15N (ftUS)";False
32166;"NAD83 / BLM 16N (ftUS)";False
32167;"NAD83 / BLM 17N (ftUS)";False
32180;"NAD83 / SCoPQ zone 2 (deprecated)";False
32181;"NAD83 / MTM zone 1";False
32182;"NAD83 / MTM zone 2";False
32183;"NAD83 / MTM zone 3";False
32184;"NAD83 / MTM zone 4";False
32185;"NAD83 / MTM zone 5";False
32186;"NAD83 / MTM zone 6";False
32187;"NAD83 / MTM zone 7";False
32188;"NAD83 / MTM zone 8";False
32189;"NAD83 / MTM zone 9";False
32190;"NAD83 / MTM zone 10";False
32191;"NAD83 / MTM zone 11";False
32192;"NAD83 / MTM zone 12";False
32193;"NAD83 / MTM zone 13";False
32194;"NAD83 / MTM zone 14";False
32195;"NAD83 / MTM zone 15";False
32196;"NAD83 / MTM zone 16";False
32197;"NAD83 / MTM zone 17";False
32198;"NAD83 / Quebec Lambert";False
32199;"NAD83 / Louisiana Offshore";False
32201;"WGS 72 / UTM zone 1N";False
32202;"WGS 72 / UTM zone 2N";False
32203;"WGS 72 / UTM zone 3N";False
32204;"WGS 72 / UTM zone 4N";False
32205;"WGS 72 / UTM zone 5N";False
32206;"WGS 72 / UTM zone 6N";False
32207;"WGS 72 / UTM zone 7N";False
32208;"WGS 72 / UTM zone 8N";False
32209;"WGS 72 / UTM zone 9N";False
32210;"WGS 72 / UTM zone 10N";False
32211;"WGS 72 / UTM zone 11N";False
32212;"WGS 72 / UTM zone 12N";False
32213;"WGS 72 / UTM zone 13N";False
32214;"WGS 72 / UTM zone 14N";False
32215;"WGS 72 / UTM zone 15N";False
32216;"WGS 72 / UTM zone 16N";False
32217;"WGS 72 / UTM zone 17N";False
32218;"WGS 72 / UTM zone 18N";False
32219;"WGS 72 / UTM zone 19N";False
32220;"WGS 72 / UTM zone 20N";False
32221;"WGS 72 / UTM zone 21N";False
32222;"WGS 72 / UTM zone 22N";False
32223;"WGS 72 / UTM zone 23N";False
32224;"WGS 72 / UTM zone 24N";False
32225;"WGS 72 / UTM zone 25N";False
32226;"WGS 72 / UTM zone 26N";False
32227;"WGS 72 / UTM zone 27N";False
32228;"WGS 72 / UTM zone 28N";False
32229;"WGS 72 / UTM zone 29N";False
32230;"WGS 72 / UTM zone 30N";False
32231;"WGS 72 / UTM zone 31N";False
32232;"WGS 72 / UTM zone 32N";False
32233;"WGS 72 / UTM zone 33N";False
32234;"WGS 72 / UTM zone 34N";False
32235;"WGS 72 / UTM zone 35N";False
32236;"WGS 72 / UTM zone 36N";False
32237;"WGS 72 / UTM zone 37N";False
32238;"WGS 72 / UTM zone 38N";False
32239;"WGS 72 / UTM zone 39N";False
32240;"WGS 72 / UTM zone 40N";False
32241;"WGS 72 / UTM zone 41N";False
32242;"WGS 72 / UTM zone 42N";False
32243;"WGS 72 / UTM zone 43N";False
32244;"WGS 72 / UTM zone 44N";False
32245;"WGS 72 / UTM zone 45N";False
32246;"WGS 72 / UTM zone 46N";False
32247;"WGS 72 / UTM zone 47N";False
32248;"WGS 72 / UTM zone 48N";False
32249;"WGS 72 / UTM zone 49N";False
32250;"WGS 72 / UTM zone 50N";False
32251;"WGS 72 / UTM zone 51N";False
32252;"WGS 72 / UTM zone 52N";False
32253;"WGS 72 / UTM zone 53N";False
32254;"WGS 72 / UTM zone 54N";False
32255;"WGS 72 / UTM zone 55N";False
32256;"WGS 72 / UTM zone 56N";False
32257;"WGS 72 / UTM zone 57N";False
32258;"WGS 72 / UTM zone 58N";False
32259;"WGS 72 / UTM zone 59N";False
32260;"WGS 72 / UTM zone 60N";False
32301;"WGS 72 / UTM zone 1S";False
32302;"WGS 72 / UTM zone 2S";False
32303;"WGS 72 / UTM zone 3S";False
32304;"WGS 72 / UTM zone 4S";False
32305;"WGS 72 / UTM zone 5S";False
32306;"WGS 72 / UTM zone 6S";False
32307;"WGS 72 / UTM zone 7S";False
32308;"WGS 72 / UTM zone 8S";False
32309;"WGS 72 / UTM zone 9S";False
32310;"WGS 72 / UTM zone 10S";False
32311;"WGS 72 / UTM zone 11S";False
32312;"WGS 72 / UTM zone 12S";False
32313;"WGS 72 / UTM zone 13S";False
32314;"WGS 72 / UTM zone 14S";False
32315;"WGS 72 / UTM zone 15S";False
32316;"WGS 72 / UTM zone 16S";False
32317;"WGS 72 / UTM zone 17S";False
32318;"WGS 72 / UTM zone 18S";False
32319;"WGS 72 / UTM zone 19S";False
32320;"WGS 72 / UTM zone 20S";False
32321;"WGS 72 / UTM zone 21S";False
32322;"WGS 72 / UTM zone 22S";False
32323;"WGS 72 / UTM zone 23S";False
32324;"WGS 72 / UTM zone 24S";False
32325;"WGS 72 / UTM zone 25S";False
32326;"WGS 72 / UTM zone 26S";False
32327;"WGS 72 / UTM zone 27S";False
32328;"WGS 72 / UTM zone 28S";False
32329;"WGS 72 / UTM zone 29S";False
32330;"WGS 72 / UTM zone 30S";False
32331;"WGS 72 / UTM zone 31S";False
32332;"WGS 72 / UTM zone 32S";False
32333;"WGS 72 / UTM zone 33S";False
32334;"WGS 72 / UTM zone 34S";False
32335;"WGS 72 / UTM zone 35S";False
32336;"WGS 72 / UTM zone 36S";False
32337;"WGS 72 / UTM zone 37S";False
32338;"WGS 72 / UTM zone 38S";False
32339;"WGS 72 / UTM zone 39S";False
32340;"WGS 72 / UTM zone 40S";False
32341;"WGS 72 / UTM zone 41S";False
32342;"WGS 72 / UTM zone 42S";False
32343;"WGS 72 / UTM zone 43S";False
32344;"WGS 72 / UTM zone 44S";False
32345;"WGS 72 / UTM zone 45S";False
32346;"WGS 72 / UTM zone 46S";False
32347;"WGS 72 / UTM zone 47S";False
32348;"WGS 72 / UTM zone 48S";False
32349;"WGS 72 / UTM zone 49S";False
32350;"WGS 72 / UTM zone 50S";False
32351;"WGS 72 / UTM zone 51S";False
32352;"WGS 72 / UTM zone 52S";False
32353;"WGS 72 / UTM zone 53S";False
32354;"WGS 72 / UTM zone 54S";False
32355;"WGS 72 / UTM zone 55S";False
32356;"WGS 72 / UTM zone 56S";False
32357;"WGS 72 / UTM zone 57S";False
32358;"WGS 72 / UTM zone 58S";False
32359;"WGS 72 / UTM zone 59S";False
32360;"WGS 72 / UTM zone 60S";False
32401;"WGS 72BE / UTM zone 1N";False
32402;"WGS 72BE / UTM zone 2N";False
32403;"WGS 72BE / UTM zone 3N";False
32404;"WGS 72BE / UTM zone 4N";False
32405;"WGS 72BE / UTM zone 5N";False
32406;"WGS 72BE / UTM zone 6N";False
32407;"WGS 72BE / UTM zone 7N";False
32408;"WGS 72BE / UTM zone 8N";False
32409;"WGS 72BE / UTM zone 9N";False
32410;"WGS 72BE / UTM zone 10N";False
32411;"WGS 72BE / UTM zone 11N";False
32412;"WGS 72BE / UTM zone 12N";False
32413;"WGS 72BE / UTM zone 13N";False
32414;"WGS 72BE / UTM zone 14N";False
32415;"WGS 72BE / UTM zone 15N";False
32416;"WGS 72BE / UTM zone 16N";False
32417;"WGS 72BE / UTM zone 17N";False
32418;"WGS 72BE / UTM zone 18N";False
32419;"WGS 72BE / UTM zone 19N";False
32420;"WGS 72BE / UTM zone 20N";False
32421;"WGS 72BE / UTM zone 21N";False
32422;"WGS 72BE / UTM zone 22N";False
32423;"WGS 72BE / UTM zone 23N";False
32424;"WGS 72BE / UTM zone 24N";False
32425;"WGS 72BE / UTM zone 25N";False
32426;"WGS 72BE / UTM zone 26N";False
32427;"WGS 72BE / UTM zone 27N";False
32428;"WGS 72BE / UTM zone 28N";False
32429;"WGS 72BE / UTM zone 29N";False
32430;"WGS 72BE / UTM zone 30N";False
32431;"WGS 72BE / UTM zone 31N";False
32432;"WGS 72BE / UTM zone 32N";False
32433;"WGS 72BE / UTM zone 33N";False
32434;"WGS 72BE / UTM zone 34N";False
32435;"WGS 72BE / UTM zone 35N";False
32436;"WGS 72BE / UTM zone 36N";False
32437;"WGS 72BE / UTM zone 37N";False
32438;"WGS 72BE / UTM zone 38N";False
32439;"WGS 72BE / UTM zone 39N";False
32440;"WGS 72BE / UTM zone 40N";False
32441;"WGS 72BE / UTM zone 41N";False
32442;"WGS 72BE / UTM zone 42N";False
32443;"WGS 72BE / UTM zone 43N";False
32444;"WGS 72BE / UTM zone 44N";False
32445;"WGS 72BE / UTM zone 45N";False
32446;"WGS 72BE / UTM zone 46N";False
32447;"WGS 72BE / UTM zone 47N";False
32448;"WGS 72BE / UTM zone 48N";False
32449;"WGS 72BE / UTM zone 49N";False
32450;"WGS 72BE / UTM zone 50N";False
32451;"WGS 72BE / UTM zone 51N";False
32452;"WGS 72BE / UTM zone 52N";False
32453;"WGS 72BE / UTM zone 53N";False
32454;"WGS 72BE / UTM zone 54N";False
32455;"WGS 72BE / UTM zone 55N";False
32456;"WGS 72BE / UTM zone 56N";False
32457;"WGS 72BE / UTM zone 57N";False
32458;"WGS 72BE / UTM zone 58N";False
32459;"WGS 72BE / UTM zone 59N";False
32460;"WGS 72BE / UTM zone 60N";False
32501;"WGS 72BE / UTM zone 1S";False
32502;"WGS 72BE / UTM zone 2S";False
32503;"WGS 72BE / UTM zone 3S";False
32504;"WGS 72BE / UTM zone 4S";False
32505;"WGS 72BE / UTM zone 5S";False
32506;"WGS 72BE / UTM zone 6S";False
32507;"WGS 72BE / UTM zone 7S";False
32508;"WGS 72BE / UTM zone 8S";False
32509;"WGS 72BE / UTM zone 9S";False
32510;"WGS 72BE / UTM zone 10S";False
32511;"WGS 72BE / UTM zone 11S";False
32512;"WGS 72BE / UTM zone 12S";False
32513;"WGS 72BE / UTM zone 13S";False
32514;"WGS 72BE / UTM zone 14S";False
32515;"WGS 72BE / UTM zone 15S";False
32516;"WGS 72BE / UTM zone 16S";False
32517;"WGS 72BE / UTM zone 17S";False
32518;"WGS 72BE / UTM zone 18S";False
32519;"WGS 72BE / UTM zone 19S";False
32520;"WGS 72BE / UTM zone 20S";False
32521;"WGS 72BE / UTM zone 21S";False
32522;"WGS 72BE / UTM zone 22S";False
32523;"WGS 72BE / UTM zone 23S";False
32524;"WGS 72BE / UTM zone 24S";False
32525;"WGS 72BE / UTM zone 25S";False
32526;"WGS 72BE / UTM zone 26S";False
32527;"WGS 72BE / UTM zone 27S";False
32528;"WGS 72BE / UTM zone 28S";False
32529;"WGS 72BE / UTM zone 29S";False
32530;"WGS 72BE / UTM zone 30S";False
32531;"WGS 72BE / UTM zone 31S";False
32532;"WGS 72BE / UTM zone 32S";False
32533;"WGS 72BE / UTM zone 33S";False
32534;"WGS 72BE / UTM zone 34S";False
32535;"WGS 72BE / UTM zone 35S";False
32536;"WGS 72BE / UTM zone 36S";False
32537;"WGS 72BE / UTM zone 37S";False
32538;"WGS 72BE / UTM zone 38S";False
32539;"WGS 72BE / UTM zone 39S";False
32540;"WGS 72BE / UTM zone 40S";False
32541;"WGS 72BE / UTM zone 41S";False
32542;"WGS 72BE / UTM zone 42S";False
32543;"WGS 72BE / UTM zone 43S";False
32544;"WGS 72BE / UTM zone 44S";False
32545;"WGS 72BE / UTM zone 45S";False
32546;"WGS 72BE / UTM zone 46S";False
32547;"WGS 72BE / UTM zone 47S";False
32548;"WGS 72BE / UTM zone 48S";False
32549;"WGS 72BE / UTM zone 49S";False
32550;"WGS 72BE / UTM zone 50S";False
32551;"WGS 72BE / UTM zone 51S";False
32552;"WGS 72BE / UTM zone 52S";False
32553;"WGS 72BE / UTM zone 53S";False
32554;"WGS 72BE / UTM zone 54S";False
32555;"WGS 72BE / UTM zone 55S";False
32556;"WGS 72BE / UTM zone 56S";False
32557;"WGS 72BE / UTM zone 57S";False
32558;"WGS 72BE / UTM zone 58S";False
32559;"WGS 72BE / UTM zone 59S";False
32560;"WGS 72BE / UTM zone 60S";False
32601;"WGS 84 / UTM zone 1N";False
32602;"WGS 84 / UTM zone 2N";False
32603;"WGS 84 / UTM zone 3N";False
32604;"WGS 84 / UTM zone 4N";False
32605;"WGS 84 / UTM zone 5N";False
32606;"WGS 84 / UTM zone 6N";False
32607;"WGS 84 / UTM zone 7N";False
32608;"WGS 84 / UTM zone 8N";False
32609;"WGS 84 / UTM zone 9N";False
32610;"WGS 84 / UTM zone 10N";False
32611;"WGS 84 / UTM zone 11N";False
32612;"WGS 84 / UTM zone 12N";False
32613;"WGS 84 / UTM zone 13N";False
32614;"WGS 84 / UTM zone 14N";False
32615;"WGS 84 / UTM zone 15N";False
32616;"WGS 84 / UTM zone 16N";False
32617;"WGS 84 / UTM zone 17N";False
32618;"WGS 84 / UTM zone 18N";False
32619;"WGS 84 / UTM zone 19N";False
32620;"WGS 84 / UTM zone 20N";False
32621;"WGS 84 / UTM zone 21N";False
32622;"WGS 84 / UTM zone 22N";False
32623;"WGS 84 / UTM zone 23N";False
32624;"WGS 84 / UTM zone 24N";False
32625;"WGS 84 / UTM zone 25N";False
32626;"WGS 84 / UTM zone 26N";False
32627;"WGS 84 / UTM zone 27N";False
32628;"WGS 84 / UTM zone 28N";False
32629;"WGS 84 / UTM zone 29N";False
32630;"WGS 84 / UTM zone 30N";False
32631;"WGS 84 / UTM zone 31N";False
32632;"WGS 84 / UTM zone 32N";False
32633;"WGS 84 / UTM zone 33N";False
32634;"WGS 84 / UTM zone 34N";False
32635;"WGS 84 / UTM zone 35N";False
32636;"WGS 84 / UTM zone 36N";False
32637;"WGS 84 / UTM zone 37N";False
32638;"WGS 84 / UTM zone 38N";False
32639;"WGS 84 / UTM zone 39N";False
32640;"WGS 84 / UTM zone 40N";False
32641;"WGS 84 / UTM zone 41N";False
32642;"WGS 84 / UTM zone 42N";False
32643;"WGS 84 / UTM zone 43N";False
32644;"WGS 84 / UTM zone 44N";False
32645;"WGS 84 / UTM zone 45N";False
32646;"WGS 84 / UTM zone 46N";False
32647;"WGS 84 / UTM zone 47N";False
32648;"WGS 84 / UTM zone 48N";False
32649;"WGS 84 / UTM zone 49N";False
32650;"WGS 84 / UTM zone 50N";False
32651;"WGS 84 / UTM zone 51N";False
32652;"WGS 84 / UTM zone 52N";False
32653;"WGS 84 / UTM zone 53N";False
32654;"WGS 84 / UTM zone 54N";False
32655;"WGS 84 / UTM zone 55N";False
32656;"WGS 84 / UTM zone 56N";False
32657;"WGS 84 / UTM zone 57N";False
32658;"WGS 84 / UTM zone 58N";False
32659;"WGS 84 / UTM zone 59N";False
32660;"WGS 84 / UTM zone 60N";False
32661;"WGS 84 / UPS North (N,E)";False
32662;"WGS 84 / Plate Carree (deprecated)";False
32664;"WGS 84 / BLM 14N (ftUS)";False
32665;"WGS 84 / BLM 15N (ftUS)";False
32666;"WGS 84 / BLM 16N (ftUS)";False
32667;"WGS 84 / BLM 17N (ftUS)";False
32701;"WGS 84 / UTM zone 1S";False
32702;"WGS 84 / UTM zone 2S";False
32703;"WGS 84 / UTM zone 3S";False
32704;"WGS 84 / UTM zone 4S";False
32705;"WGS 84 / UTM zone 5S";False
32706;"WGS 84 / UTM zone 6S";False
32707;"WGS 84 / UTM zone 7S";False
32708;"WGS 84 / UTM zone 8S";False
32709;"WGS 84 / UTM zone 9S";False
32710;"WGS 84 / UTM zone 10S";False
32711;"WGS 84 / UTM zone 11S";False
32712;"WGS 84 / UTM zone 12S";False
32713;"WGS 84 / UTM zone 13S";False
32714;"WGS 84 / UTM zone 14S";False
32715;"WGS 84 / UTM zone 15S";False
32716;"WGS 84 / UTM zone 16S";False
32717;"WGS 84 / UTM zone 17S";False
32718;"WGS 84 / UTM zone 18S";False
32719;"WGS 84 / UTM zone 19S";False
32720;"WGS 84 / UTM zone 20S";False
32721;"WGS 84 / UTM zone 21S";False
32722;"WGS 84 / UTM zone 22S";False
32723;"WGS 84 / UTM zone 23S";False
32724;"WGS 84 / UTM zone 24S";False
32725;"WGS 84 / UTM zone 25S";False
32726;"WGS 84 / UTM zone 26S";False
32727;"WGS 84 / UTM zone 27S";False
32728;"WGS 84 / UTM zone 28S";False
32729;"WGS 84 / UTM zone 29S";False
32730;"WGS 84 / UTM zone 30S";False
32731;"WGS 84 / UTM zone 31S";False
32732;"WGS 84 / UTM zone 32S";False
32733;"WGS 84 / UTM zone 33S";False
32734;"WGS 84 / UTM zone 34S";False
32735;"WGS 84 / UTM zone 35S";False
32736;"WGS 84 / UTM zone 36S";False
32737;"WGS 84 / UTM zone 37S";False
32738;"WGS 84 / UTM zone 38S";False
32739;"WGS 84 / UTM zone 39S";False
32740;"WGS 84 / UTM zone 40S";False
32741;"WGS 84 / UTM zone 41S";False
32742;"WGS 84 / UTM zone 42S";False
32743;"WGS 84 / UTM zone 43S";False
32744;"WGS 84 / UTM zone 44S";False
32745;"WGS 84 / UTM zone 45S";False
32746;"WGS 84 / UTM zone 46S";False
32747;"WGS 84 / UTM zone 47S";False
32748;"WGS 84 / UTM zone 48S";False
32749;"WGS 84 / UTM zone 49S";False
32750;"WGS 84 / UTM zone 50S";False
32751;"WGS 84 / UTM zone 51S";False
32752;"WGS 84 / UTM zone 52S";False
32753;"WGS 84 / UTM zone 53S";False
32754;"WGS 84 / UTM zone 54S";False
32755;"WGS 84 / UTM zone 55S";False
32756;"WGS 84 / UTM zone 56S";False
32757;"WGS 84 / UTM zone 57S";False
32758;"WGS 84 / UTM zone 58S";False
32759;"WGS 84 / UTM zone 59S";False
32760;"WGS 84 / UTM zone 60S";False
32761;"WGS 84 / UPS South (N,E)";False
32766;"WGS 84 / TM 36 SE";False
31491;"Germany_Zone_1";False
31492;"Germany_Zone_2";False
31493;"Germany_Zone_3";False
31494;"Germany_Zone_4";False
31495;"Germany_Zone_5";False
37001;"GCS_WGS_1966";True
37002;"GCS_Fischer_1960";True
37003;"GCS_Fischer_1968";True
37004;"GCS_Fischer_Modified";True
37005;"GCS_Hough_1960";True
37006;"GCS_Everest_Modified_1969";True
37007;"GCS_Walbeck";True
37008;"GCS_Sphere_ARC_INFO";True
37201;"GCS_European_1979";True
37202;"GCS_Everest_Bangladesh";True
37203;"GCS_Everest_India_Nepal";True
37204;"GCS_Hjorsey_1955";True
37205;"GCS_Hong_Kong_1963";True
37206;"GCS_Oman";True
37207;"GCS_South_Asia_Singapore";True
37208;"GCS_Ayabelle";True
37211;"GCS_Point_58";True
37212;"GCS_Beacon_E_1945";True
37213;"GCS_Tern_Island_1961";True
37214;"GCS_Astro_1952";True
37215;"GCS_Bellevue_IGN";True
37216;"GCS_Canton_1966";True
37217;"GCS_Chatham_Island_1971";True
37218;"GCS_DOS_1968";True
37219;"GCS_Easter_Island_1967";True
37220;"GCS_Guam_1963";True
37221;"GCS_GUX_1";True
37222;"GCS_Johnston_Island_1961";True
37223;"GCS_Carthage_Degree";True
37224;"GCS_Midway_1961";True
37226;"GCS_Pitcairn_1967";True
37227;"GCS_Santo_DOS_1965";True
37228;"GCS_Viti_Levu_1916";True
37229;"GCS_Wake_Eniwetok_1960";True
37230;"GCS_Wake_Island_1952";True
37231;"GCS_Anna_1_1965";True
37232;"GCS_Gan_1970";True
37233;"GCS_ISTS_073_1969";True
37234;"GCS_Kerguelen_Island_1949";True
37235;"GCS_Reunion";True
37237;"GCS_Ascension_Island_1958";True
37238;"GCS_DOS_71_4";True
37239;"GCS_Cape_Canaveral";True
37240;"GCS_Fort_Thomas_1955";True
37241;"GCS_Graciosa_Base_SW_1948";True
37242;"GCS_ISTS_061_1968";True
37243;"GCS_LC5_1961";True
37245;"GCS_Observ_Meteorologico_1939";True
37246;"GCS_Pico_de_Las_Nieves";True
37247;"GCS_Porto_Santo_1936";True
37249;"GCS_Sao_Braz";True
37250;"GCS_Selvagem_Grande_1938";True
37251;"GCS_Tristan_1968";True
37252;"GCS_Samoa_1962";True
37253;"GCS_Camp_Area";True
37254;"GCS_Deception_Island";True
37255;"GCS_Gunung_Segara";True
37257;"GCS_S42_Hungary";True
37259;"GCS_Kusaie_1951";True
37260;"GCS_Alaskan_Islands";True
53001;"Sphere_Plate_Carree";False
53002;"Sphere_Equidistant_Cylindrical";False
53003;"Sphere_Miller_Cylindrical";False
53004;"Sphere_Mercator";False
53008;"Sphere_Sinusoidal";False
53009;"Sphere_Mollweide";False
53010;"Sphere_Eckert_VI";False
53011;"Sphere_Eckert_V";False
53012;"Sphere_Eckert_IV";False
53013;"Sphere_Eckert_III";False
53014;"Sphere_Eckert_II";False
